%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%	
%	Nome: Jhordan Abdalla Arrojo Martinez	
%	Nome: Stevan Mosquetti Ribeiro
%				
%											Perfil de Compatibilidade de Belinda
%	
%		Base de dados de rede social para classificar o nível de compatbilidade entre usuários baseado nos atributos abaixo:
%
% ATRIBUTO: sexo 			(nominal). 	Femino,Masculino.
% ATRIBUTO: popularidade 	(nominal). 	Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa.
% ATRIBUTO: signo 			(nominal). 	Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes.
% ATRIBUTO: etnia 			(nominal). 	Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico.
% ATRIBUTO: corDosOlhos 	(nominal). 	Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto.
% ATRIBUTO: corDoCabelo 	(nominal). 	Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho.
% ATRIBUTO: biotipo 		(nominal)	Endomorfo,Ectomorfo,Mesomorfo.
% ATRIBUTO:	tipoFisico 		(nominal)	Gordo,Magro,Atletico,Bombado,Raquitico,Obeso.
% ATRIBUTO: classe 			(classe) 	Compativel,Incompativel,Quase-Compativel,Quase-Incompativel.
%
% EXEMPLO: Ashton Kutcher
%			popularidade: Alta
%			signo: Aquario
%			etnia: Caucasiano
%			corDosOlhos: Castanho-Escuro
%			corDoCabelo: Castanho-Escuro
%			biotipo: Ectomorfo
%			tipoFisico: Atletico
%			classe: Compativel
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

@RELATION perfil

@ATTRIBUTE sexo 			{Femino,Masculino}
@ATTRIBUTE popularidade		{Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa}
@ATTRIBUTE signo 			{Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes}
@ATTRIBUTE etnia 			{Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico}
@ATTRIBUTE corDosOlhos 		{Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto}
@ATTRIBUTE corDoCabelo 		{Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho}
@ATTRIBUTE biotipo 			{Endomorfo,Ectomorfo,Mesomorfo}
@ATTRIBUTE tipoFisico 		{Gordo,Magro,Atletico,Bombado,Raquitico,Obeso}
@ATTRIBUTE classe			{Compativel,Incompativel,Quase-Compativel,Quase-Incompativel}

@DATA
Masculino,Acima-da-Media,Gemeos,Asiatico,Castanho-Medio,Grisalho,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Media,Cancer,Mulato,Verde-claro,Ruivo-Medio,Mesomorfo,Gordo,Quase-Incompativel
Femino,Baixa,Leao,Afrodescendente,Verde-Escuro,Castanho-Medio,Ectomorfo,Gordo,Quase-Incompativel
Femino,Media,Sagitario,Caucasiano,Azul-Escuro,Loiro-Escuro,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Media,Escorpiao,Asiatico,Castanho-Medio,Ruivo-Medio,Endomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Aries,Mulato,Castanho-Medio,Castanho-Medio,Mesomorfo,Obeso,Incompativel
Masculino,Abaixo-da-Media,Virgem,Caucasiano,Castanho-Claro,Preto,Ectomorfo,Gordo,Compativel
Masculino,Acima-da-Media,Leao,Caucasiano,Azul-Medio,Castanho-Escuro,Ectomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Capricornio,Afrodescendente,Castanho-Medio,Branco,Endomorfo,Obeso,Incompativel
Femino,Baixa,Aries,Afrodescendente,Preto,Branco,Ectomorfo,Bombado,Quase-Incompativel
Femino,Media,Virgem,Asiatico,Castanho-Claro,Preto,Endomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Escorpiao,Caucasiano,Castanho-Medio,Ruivo-claro,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Acima-da-Media,Leao,Caucasiano,Castanho-Medio,Branco,Ectomorfo,Atletico,Compativel
Masculino,Alta,Peixes,Pardo,Castanho-Medio,Castanho-Escuro,Ectomorfo,Atletico,Compativel
Masculino,Abaixo-da-Media,Gemeos,Afrodescendente,Castanho-Escuro,Castanho-Claro,Endomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Capricornio,Asiatico,Castanho-Medio,Ruivo-Medio,Ectomorfo,Bombado,Quase-Compativel
Femino,Alta,Libra,Afrodescendente,Castanho-Claro,Ruivo-Medio,Endomorfo,Atletico,Quase-Incompativel
Femino,Acima-da-Media,Aquario,Afrodescendente,Verde-Escuro,Castanho-Medio,Mesomorfo,Bombado,Incompativel
Masculino,Alta,Gemeos,Pardo,Castanho-Claro,Castanho-Escuro,Mesomorfo,Raquitico,Compativel
Masculino,Baixa,Aquario,Afrodescendente,Verde-claro,Castanho-Escuro,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Abaixo-da-Media,Escorpiao,Afrodescendente,Castanho-Medio,Grisalho,Endomorfo,Raquitico,Quase-Incompativel
Femino,Acima-da-Media,Aries,Asiatico,Preto,Castanho-Claro,Mesomorfo,Obeso,Quase-Incompativel
Femino,Media,Aquario,Afrodescendente,Castanho-Escuro,Castanho-Medio,Endomorfo,Raquitico,Incompativel
Femino,Media,Touro,Pardo,Preto,Castanho-Medio,Endomorfo,Atletico,Quase-Incompativel
Femino,Baixa,Sagitario,Caucasiano,Azul-Medio,Loiro-Medio,Endomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Virgem,Mulato,Verde-Escuro,Ruivo-Medio,Endomorfo,Obeso,Quase-Incompativel
Masculino,Abaixo-da-Media,Touro,Caucasiano,Preto,Ruivo-claro,Endomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Leao,Caucasiano,Preto,Loiro-Claro,Endomorfo,Obeso,Incompativel
Masculino,Abaixo-da-Media,Touro,Asiatico,Castanho-Escuro,Preto,Mesomorfo,Magro,Quase-Compativel
Femino,Acima-da-Media,Virgem,Pardo,Preto,Branco,Mesomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Libra,Caucasiano,Verde-claro,Loiro-Claro,Mesomorfo,Magro,Compativel
Femino,Baixa,Sagitario,Afrodescendente,Castanho-Medio,Branco,Endomorfo,Gordo,Quase-Incompativel
Femino,Abaixo-da-Media,Cancer,Pardo,Verde-Medio,Ruivo-Medio,Endomorfo,Magro,Incompativel
Masculino,Baixa,Touro,Afrodescendente,Castanho-Claro,Preto,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Acima-da-Media,Capricornio,Mulato,Castanho-Medio,Castanho-Medio,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Alta,Libra,Afrodescendente,Verde-Escuro,Grisalho,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Alta,Peixes,Mulato,Castanho-Claro,Preto,Ectomorfo,Raquitico,Compativel
Femino,Media,Aries,Pardo,Castanho-Escuro,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Femino,Baixa,Aries,Caucasiano,Castanho-Escuro,Loiro-Escuro,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Baixa,Gemeos,Afrodescendente,Castanho-Claro,Castanho-Medio,Ectomorfo,Gordo,Incompativel
Femino,Baixa,Capricornio,Pardo,Verde-Medio,Grisalho,Endomorfo,Bombado,Quase-Incompativel
Femino,Baixa,Libra,Asiatico,Castanho-Claro,Castanho-Escuro,Ectomorfo,Bombado,Incompativel
Femino,Media,Escorpiao,Caucasiano,Verde-claro,Loiro-Medio,Mesomorfo,Gordo,Incompativel
Masculino,Alta,Aries,Caucasiano,Azul-Claro,Grisalho,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Abaixo-da-Media,Cancer,Pardo,Castanho-Claro,Branco,Mesomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Aries,Caucasiano,Castanho-Escuro,Ruivo-Escuro,Ectomorfo,Atletico,Incompativel
Femino,Alta,Touro,Mulato,Castanho-Claro,Preto,Ectomorfo,Raquitico,Incompativel
Femino,Baixa,Touro,Mulato,Verde-Escuro,Branco,Ectomorfo,Gordo,Incompativel
Femino,Acima-da-Media,Cancer,Caucasiano,Azul-Escuro,Grisalho,Endomorfo,Gordo,Incompativel
Masculino,Baixa,Virgem,Caucasiano,Azul-Medio,Ruivo-claro,Ectomorfo,Obeso,Incompativel
Femino,Baixa,Virgem,Asiatico,Castanho-Claro,Grisalho,Endomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Gemeos,Caucasiano,Castanho-Medio,Castanho-Claro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Alta,Touro,Caucasiano,Preto,Branco,Mesomorfo,Bombado,Quase-Compativel
Masculino,Alta,Libra,Mulato,Castanho-Claro,Preto,Endomorfo,Bombado,Quase-Compativel
Masculino,Alta,Touro,Pardo,Verde-claro,Preto,Mesomorfo,Gordo,Compativel
Femino,Alta,Aquario,Afrodescendente,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Atletico,Incompativel
Masculino,Abaixo-da-Media,Cancer,Pardo,Verde-Escuro,Branco,Ectomorfo,Raquitico,Incompativel
Femino,Media,Sagitario,Afrodescendente,Castanho-Medio,Branco,Ectomorfo,Raquitico,Quase-Compativel
Masculino,Baixa,Sagitario,Pardo,Verde-claro,Castanho-Medio,Endomorfo,Magro,Quase-Incompativel
Femino,Media,Peixes,Mulato,Castanho-Medio,Castanho-Claro,Ectomorfo,Raquitico,Quase-Compativel
Masculino,Baixa,Escorpiao,Caucasiano,Azul-Medio,Loiro-Claro,Mesomorfo,Magro,Incompativel
Masculino,Alta,Aquario,Caucasiano,Castanho-Medio,Ruivo-Escuro,Mesomorfo,Atletico,Quase-Compativel
Masculino,Abaixo-da-Media,Escorpiao,Asiatico,Castanho-Escuro,Ruivo-Medio,Ectomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Peixes,Pardo,Verde-Medio,Castanho-Escuro,Endomorfo,Obeso,Incompativel
Femino,Media,Aquario,Pardo,Preto,Castanho-Medio,Ectomorfo,Raquitico,Incompativel
Masculino,Acima-da-Media,Leao,Mulato,Verde-claro,Castanho-Medio,Mesomorfo,Obeso,Quase-Compativel
Masculino,Baixa,Peixes,Mulato,Preto,Grisalho,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Baixa,Touro,Caucasiano,Castanho-Medio,Branco,Ectomorfo,Atletico,Incompativel
Femino,Acima-da-Media,Escorpiao,Mulato,Verde-Escuro,Branco,Ectomorfo,Magro,Quase-Incompativel
Masculino,Abaixo-da-Media,Capricornio,Mulato,Verde-Medio,Preto,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Acima-da-Media,Cancer,Asiatico,Castanho-Medio,Castanho-Medio,Ectomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Peixes,Asiatico,Castanho-Claro,Castanho-Claro,Ectomorfo,Atletico,Incompativel
Masculino,Abaixo-da-Media,Virgem,Caucasiano,Azul-Medio,Loiro-Medio,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Baixa,Peixes,Mulato,Castanho-Medio,Castanho-Medio,Endomorfo,Atletico,Quase-Incompativel
Femino,Media,Libra,Caucasiano,Verde-Medio,Preto,Endomorfo,Magro,Incompativel
Femino,Alta,Peixes,Pardo,Castanho-Medio,Branco,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Media,Libra,Caucasiano,Castanho-Claro,Preto,Ectomorfo,Atletico,Compativel
Femino,Alta,Aquario,Afrodescendente,Verde-Escuro,Preto,Endomorfo,Gordo,Incompativel
Femino,Alta,Sagitario,Caucasiano,Azul-Claro,Branco,Endomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Aquario,Pardo,Castanho-Claro,Preto,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Baixa,Gemeos,Afrodescendente,Castanho-Medio,Castanho-Escuro,Ectomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Aries,Asiatico,Castanho-Medio,Castanho-Medio,Endomorfo,Magro,Incompativel
Femino,Alta,Cancer,Pardo,Verde-Medio,Branco,Endomorfo,Bombado,Incompativel
Femino,Acima-da-Media,Cancer,Afrodescendente,Verde-claro,Grisalho,Mesomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Leao,Mulato,Preto,Castanho-Escuro,Ectomorfo,Gordo,Incompativel
Masculino,Baixa,Aquario,Caucasiano,Verde-Escuro,Ruivo-Medio,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Media,Libra,Afrodescendente,Castanho-Claro,Castanho-Escuro,Ectomorfo,Obeso,Quase-Compativel
Femino,Media,Escorpiao,Asiatico,Castanho-Medio,Castanho-Medio,Endomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Escorpiao,Mulato,Castanho-Medio,Branco,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Baixa,Escorpiao,Afrodescendente,Castanho-Escuro,Branco,Endomorfo,Atletico,Quase-Incompativel
Femino,Abaixo-da-Media,Gemeos,Asiatico,Castanho-Claro,Preto,Ectomorfo,Gordo,Incompativel
Femino,Baixa,Gemeos,Mulato,Castanho-Medio,Castanho-Escuro,Endomorfo,Raquitico,Incompativel
Masculino,Acima-da-Media,Aquario,Afrodescendente,Verde-Escuro,Castanho-Medio,Mesomorfo,Magro,Compativel
Femino,Abaixo-da-Media,Leao,Pardo,Verde-claro,Grisalho,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Alta,Capricornio,Caucasiano,Verde-claro,Grisalho,Ectomorfo,Bombado,Quase-Incompativel
Femino,Media,Capricornio,Pardo,Castanho-Escuro,Preto,Mesomorfo,Bombado,Incompativel
Femino,Baixa,Sagitario,Afrodescendente,Castanho-Escuro,Castanho-Escuro,Endomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Capricornio,Afrodescendente,Castanho-Escuro,Branco,Ectomorfo,Obeso,Incompativel
Femino,Alta,Leao,Mulato,Castanho-Medio,Grisalho,Endomorfo,Bombado,Quase-Incompativel
Masculino,Baixa,Aries,Mulato,Preto,Castanho-Claro,Mesomorfo,Magro,Incompativel
Masculino,Abaixo-da-Media,Cancer,Mulato,Verde-Escuro,Preto,Mesomorfo,Bombado,Quase-Incompativel
Femino,Media,Escorpiao,Caucasiano,Verde-Medio,Castanho-Claro,Endomorfo,Magro,Incompativel
Femino,Acima-da-Media,Libra,Pardo,Castanho-Claro,Ruivo-Medio,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Baixa,Sagitario,Mulato,Verde-Escuro,Grisalho,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Baixa,Capricornio,Afrodescendente,Preto,Branco,Mesomorfo,Obeso,Incompativel
Masculino,Media,Libra,Asiatico,Castanho-Medio,Preto,Endomorfo,Obeso,Compativel
Femino,Acima-da-Media,Sagitario,Caucasiano,Preto,Grisalho,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Abaixo-da-Media,Sagitario,Caucasiano,Verde-Escuro,Ruivo-claro,Endomorfo,Obeso,Incompativel
Femino,Baixa,Libra,Caucasiano,Preto,Loiro-Medio,Endomorfo,Raquitico,Quase-Incompativel
Femino,Acima-da-Media,Leao,Mulato,Preto,Castanho-Escuro,Endomorfo,Raquitico,Incompativel
Masculino,Alta,Capricornio,Caucasiano,Castanho-Medio,Loiro-Claro,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Abaixo-da-Media,Touro,Mulato,Verde-Medio,Preto,Mesomorfo,Bombado,Compativel
Femino,Abaixo-da-Media,Cancer,Pardo,Castanho-Escuro,Castanho-Claro,Endomorfo,Gordo,Quase-Incompativel
Femino,Abaixo-da-Media,Libra,Pardo,Castanho-Medio,Castanho-Medio,Ectomorfo,Bombado,Incompativel
Masculino,Alta,Cancer,Asiatico,Castanho-Claro,Castanho-Medio,Endomorfo,Gordo,Quase-Compativel
Femino,Baixa,Leao,Mulato,Castanho-Claro,Grisalho,Endomorfo,Magro,Incompativel
Femino,Baixa,Aries,Afrodescendente,Castanho-Medio,Preto,Endomorfo,Magro,Quase-Incompativel
Masculino,Abaixo-da-Media,Aquario,Pardo,Preto,Preto,Ectomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Libra,Mulato,Castanho-Escuro,Ruivo-Medio,Endomorfo,Bombado,Quase-Incompativel
Femino,Media,Capricornio,Pardo,Castanho-Escuro,Branco,Endomorfo,Raquitico,Quase-Incompativel
Femino,Media,Virgem,Pardo,Verde-claro,Castanho-Medio,Ectomorfo,Gordo,Incompativel
Masculino,Acima-da-Media,Touro,Mulato,Verde-claro,Castanho-Escuro,Mesomorfo,Bombado,Quase-Compativel
Masculino,Abaixo-da-Media,Cancer,Caucasiano,Azul-Medio,Branco,Endomorfo,Atletico,Quase-Incompativel
Masculino,Acima-da-Media,Gemeos,Pardo,Verde-claro,Castanho-Claro,Mesomorfo,Obeso,Incompativel
Femino,Abaixo-da-Media,Cancer,Pardo,Verde-claro,Branco,Endomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Aquario,Asiatico,Castanho-Medio,Grisalho,Mesomorfo,Bombado,Quase-Incompativel
Femino,Alta,Virgem,Mulato,Castanho-Medio,Ruivo-Medio,Ectomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Capricornio,Caucasiano,Verde-claro,Branco,Endomorfo,Magro,Quase-Incompativel
Masculino,Media,Cancer,Pardo,Verde-Medio,Ruivo-Medio,Mesomorfo,Gordo,Incompativel
Masculino,Acima-da-Media,Peixes,Mulato,Verde-claro,Branco,Mesomorfo,Gordo,Compativel
Femino,Media,Touro,Caucasiano,Azul-Claro,Castanho-Claro,Ectomorfo,Magro,Quase-Incompativel
Femino,Media,Touro,Caucasiano,Castanho-Claro,Ruivo-Escuro,Endomorfo,Atletico,Compativel
Masculino,Abaixo-da-Media,Touro,Caucasiano,Castanho-Medio,Loiro-Escuro,Endomorfo,Bombado,Incompativel
Femino,Media,Sagitario,Pardo,Verde-Medio,Grisalho,Endomorfo,Bombado,Incompativel
Masculino,Media,Touro,Mulato,Verde-Medio,Preto,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Acima-da-Media,Aries,Asiatico,Castanho-Medio,Preto,Ectomorfo,Atletico,Compativel
Masculino,Acima-da-Media,Touro,Asiatico,Castanho-Medio,Ruivo-Medio,Mesomorfo,Atletico,Quase-Compativel
Femino,Abaixo-da-Media,Aquario,Caucasiano,Azul-Claro,Loiro-Medio,Endomorfo,Gordo,Quase-Incompativel
Masculino,Media,Gemeos,Pardo,Verde-Escuro,Ruivo-Medio,Ectomorfo,Gordo,Incompativel
Masculino,Media,Capricornio,Pardo,Castanho-Escuro,Castanho-Claro,Endomorfo,Gordo,Compativel
Femino,Baixa,Cancer,Afrodescendente,Castanho-Escuro,Ruivo-Medio,Mesomorfo,Magro,Incompativel
Masculino,Baixa,Capricornio,Caucasiano,Azul-Claro,Ruivo-Escuro,Endomorfo,Raquitico,Incompativel
Masculino,Media,Libra,Afrodescendente,Castanho-Escuro,Ruivo-Medio,Endomorfo,Bombado,Quase-Incompativel
Femino,Alta,Leao,Afrodescendente,Castanho-Medio,Branco,Endomorfo,Magro,Incompativel
Masculino,Alta,Sagitario,Caucasiano,Azul-Claro,Castanho-Escuro,Endomorfo,Bombado,Quase-Compativel
Masculino,Acima-da-Media,Escorpiao,Caucasiano,Verde-Escuro,Ruivo-Escuro,Endomorfo,Atletico,Compativel
Femino,Abaixo-da-Media,Libra,Asiatico,Castanho-Escuro,Grisalho,Endomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Escorpiao,Asiatico,Preto,Branco,Ectomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Peixes,Caucasiano,Azul-Medio,Ruivo-Escuro,Mesomorfo,Atletico,Quase-Incompativel
Femino,Acima-da-Media,Capricornio,Asiatico,Castanho-Claro,Castanho-Escuro,Ectomorfo,Bombado,Incompativel
Masculino,Acima-da-Media,Peixes,Mulato,Verde-Escuro,Grisalho,Ectomorfo,Bombado,Compativel
Masculino,Alta,Aries,Asiatico,Castanho-Medio,Branco,Endomorfo,Atletico,Compativel
Femino,Acima-da-Media,Cancer,Afrodescendente,Verde-Medio,Castanho-Escuro,Endomorfo,Magro,Incompativel
Femino,Media,Virgem,Mulato,Preto,Castanho-Claro,Endomorfo,Obeso,Incompativel
Femino,Baixa,Touro,Asiatico,Preto,Preto,Endomorfo,Magro,Incompativel
Femino,Baixa,Cancer,Mulato,Preto,Preto,Mesomorfo,Atletico,Quase-Incompativel
Femino,Abaixo-da-Media,Libra,Afrodescendente,Preto,Castanho-Escuro,Ectomorfo,Gordo,Incompativel
Femino,Baixa,Libra,Afrodescendente,Verde-Escuro,Ruivo-Medio,Endomorfo,Magro,Quase-Incompativel
Femino,Alta,Sagitario,Caucasiano,Verde-Escuro,Ruivo-claro,Endomorfo,Obeso,Incompativel
Masculino,Alta,Aries,Caucasiano,Azul-Claro,Preto,Ectomorfo,Magro,Compativel
Masculino,Acima-da-Media,Aquario,Afrodescendente,Verde-Medio,Grisalho,Mesomorfo,Gordo,Incompativel
Femino,Baixa,Peixes,Asiatico,Preto,Castanho-Medio,Ectomorfo,Raquitico,Incompativel
Femino,Abaixo-da-Media,Virgem,Pardo,Castanho-Escuro,Grisalho,Ectomorfo,Bombado,Incompativel
Femino,Baixa,Aquario,Asiatico,Castanho-Escuro,Branco,Endomorfo,Gordo,Quase-Incompativel
Femino,Abaixo-da-Media,Sagitario,Mulato,Verde-claro,Castanho-Claro,Mesomorfo,Magro,Incompativel
Femino,Acima-da-Media,Sagitario,Asiatico,Castanho-Claro,Castanho-Escuro,Ectomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Sagitario,Afrodescendente,Verde-claro,Grisalho,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Abaixo-da-Media,Aquario,Mulato,Castanho-Medio,Castanho-Escuro,Mesomorfo,Magro,Incompativel
Masculino,Alta,Aries,Afrodescendente,Preto,Grisalho,Endomorfo,Atletico,Compativel
Masculino,Abaixo-da-Media,Touro,Afrodescendente,Verde-Escuro,Preto,Mesomorfo,Bombado,Quase-Incompativel
Masculino,Abaixo-da-Media,Gemeos,Caucasiano,Verde-Medio,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Masculino,Baixa,Touro,Afrodescendente,Preto,Castanho-Claro,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Acima-da-Media,Touro,Caucasiano,Verde-Escuro,Castanho-Claro,Ectomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Virgem,Mulato,Preto,Castanho-Escuro,Ectomorfo,Bombado,Incompativel
Femino,Media,Leao,Caucasiano,Castanho-Claro,Ruivo-Medio,Ectomorfo,Magro,Incompativel
Masculino,Baixa,Capricornio,Pardo,Castanho-Medio,Grisalho,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Media,Cancer,Afrodescendente,Preto,Branco,Endomorfo,Gordo,Compativel
Masculino,Abaixo-da-Media,Aries,Caucasiano,Azul-Medio,Grisalho,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Abaixo-da-Media,Touro,Pardo,Preto,Branco,Endomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Touro,Caucasiano,Verde-claro,Castanho-Medio,Endomorfo,Obeso,Quase-Incompativel
Masculino,Media,Sagitario,Caucasiano,Azul-Escuro,Loiro-Escuro,Endomorfo,Magro,Quase-Compativel
Masculino,Alta,Sagitario,Pardo,Castanho-Claro,Preto,Mesomorfo,Gordo,Compativel
Femino,Acima-da-Media,Aquario,Pardo,Preto,Castanho-Claro,Ectomorfo,Gordo,Quase-Incompativel
Femino,Abaixo-da-Media,Gemeos,Asiatico,Castanho-Medio,Castanho-Medio,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Media,Cancer,Mulato,Verde-claro,Branco,Ectomorfo,Obeso,Quase-Compativel
Masculino,Acima-da-Media,Peixes,Pardo,Verde-Medio,Preto,Ectomorfo,Raquitico,Incompativel
Masculino,Alta,Libra,Pardo,Verde-claro,Branco,Endomorfo,Obeso,Incompativel
Femino,Abaixo-da-Media,Sagitario,Asiatico,Preto,Ruivo-Medio,Mesomorfo,Raquitico,Quase-Incompativel
Femino,Media,Touro,Asiatico,Castanho-Escuro,Castanho-Medio,Ectomorfo,Magro,Incompativel
Femino,Baixa,Cancer,Afrodescendente,Verde-claro,Ruivo-Medio,Ectomorfo,Gordo,Quase-Incompativel
Femino,Alta,Aries,Asiatico,Castanho-Escuro,Branco,Ectomorfo,Raquitico,Incompativel
Femino,Media,Aquario,Caucasiano,Verde-claro,Grisalho,Ectomorfo,Raquitico,Incompativel
Masculino,Abaixo-da-Media,Gemeos,Pardo,Castanho-Escuro,Castanho-Escuro,Mesomorfo,Raquitico,Incompativel
Femino,Acima-da-Media,Virgem,Afrodescendente,Castanho-Medio,Castanho-Claro,Ectomorfo,Atletico,Incompativel
Masculino,Baixa,Aries,Mulato,Castanho-Escuro,Castanho-Claro,Endomorfo,Bombado,Quase-Incompativel
Femino,Alta,Leao,Asiatico,Castanho-Escuro,Preto,Ectomorfo,Gordo,Incompativel
Masculino,Baixa,Peixes,Mulato,Castanho-Medio,Castanho-Escuro,Mesomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Sagitario,Afrodescendente,Verde-Escuro,Ruivo-Medio,Endomorfo,Gordo,Incompativel
Femino,Acima-da-Media,Cancer,Caucasiano,Verde-Escuro,Preto,Endomorfo,Atletico,Quase-Incompativel
Masculino,Media,Aries,Asiatico,Castanho-Medio,Castanho-Medio,Mesomorfo,Raquitico,Quase-Compativel
Femino,Media,Leao,Mulato,Verde-Escuro,Grisalho,Ectomorfo,Bombado,Incompativel
Masculino,Acima-da-Media,Aquario,Asiatico,Castanho-Medio,Branco,Mesomorfo,Obeso,Compativel
Masculino,Abaixo-da-Media,Aries,Mulato,Castanho-Medio,Castanho-Medio,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Baixa,Escorpiao,Mulato,Castanho-Escuro,Branco,Ectomorfo,Obeso,Incompativel
Masculino,Abaixo-da-Media,Libra,Afrodescendente,Verde-Medio,Ruivo-Medio,Ectomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Touro,Caucasiano,Azul-Escuro,Castanho-Claro,Mesomorfo,Bombado,Quase-Incompativel
Masculino,Baixa,Aries,Asiatico,Castanho-Claro,Branco,Mesomorfo,Gordo,Quase-Compativel
Femino,Acima-da-Media,Libra,Mulato,Preto,Castanho-Claro,Endomorfo,Atletico,Quase-Incompativel
Femino,Abaixo-da-Media,Peixes,Asiatico,Castanho-Claro,Castanho-Claro,Endomorfo,Magro,Quase-Incompativel
