%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%	
%	Nome: Jhordan Abdalla Arrojo Martinez	
%	Nome: Stevan Mosquetti Ribeiro
%				
%											Perfil de Compatibilidade de Belinda
%	
%		Base de dados de rede social para classificar o nível de compatbilidade entre usuários baseado nos atributos abaixo:
%
% ATRIBUTO: sexo 			(nominal). 	Femino,Masculino.
% ATRIBUTO: popularidade 	(nominal). 	Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa.
% ATRIBUTO: signo 			(nominal). 	Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes.
% ATRIBUTO: etnia 			(nominal). 	Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico.
% ATRIBUTO: corDosOlhos 	(nominal). 	Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto.
% ATRIBUTO: corDoCabelo 	(nominal). 	Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho.
% ATRIBUTO: biotipo 		(nominal)	Endomorfo,Ectomorfo,Mesomorfo.
% ATRIBUTO:	tipoFisico 		(nominal)	Gordo,Magro,Atletico,Bombado,Raquitico,Obeso.
% ATRIBUTO: classe 			(classe) 	Compativel,Incompativel,Quase-Compativel,Quase-Incompativel.
%
% EXEMPLO: Ashton Kutcher
%			popularidade: Alta
%			signo: Aquario
%			etnia: Caucasiano
%			corDosOlhos: Castanho-Escuro
%			corDoCabelo: Castanho-Escuro
%			biotipo: Ectomorfo
%			tipoFisico: Atletico
%			classe: Compativel
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

@RELATION perfil

@ATTRIBUTE sexo 			{Femino,Masculino}
@ATTRIBUTE popularidade		{Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa}
@ATTRIBUTE signo 			{Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes}
@ATTRIBUTE etnia 			{Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico}
@ATTRIBUTE corDosOlhos 		{Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto}
@ATTRIBUTE corDoCabelo 		{Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho}
@ATTRIBUTE biotipo 			{Endomorfo,Ectomorfo,Mesomorfo}
@ATTRIBUTE tipoFisico 		{Gordo,Magro,Atletico,Bombado,Raquitico,Obeso}
@ATTRIBUTE classe			{Compativel,Incompativel,Quase-Compativel,Quase-Incompativel}

@DATA
Masculino,Media,Touro,Afrodescendente,Castanho-Medio,Castanho-Claro,Mesomorfo,Atletico,Compativel
Femino,Abaixo-da-Media,Gemeos,Caucasiano,Verde-claro,Loiro-Medio,Ectomorfo,Gordo,Incompativel
Femino,Media,Cancer,Asiatico,Preto,Branco,Ectomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Leao,Caucasiano,Verde-claro,Ruivo-Escuro,Mesomorfo,Atletico,Incompativel
Masculino,Media,Aquario,Pardo,Verde-Medio,Branco,Mesomorfo,Bombado,Quase-Compativel
Masculino,Abaixo-da-Media,Escorpiao,Pardo,Castanho-Claro,Branco,Ectomorfo,Raquitico,Incompativel
Femino,Alta,Cancer,Mulato,Verde-claro,Castanho-Medio,Endomorfo,Magro,Quase-Incompativel
Femino,Alta,Aquario,Afrodescendente,Verde-Medio,Preto,Ectomorfo,Magro,Incompativel
Masculino,Abaixo-da-Media,Cancer,Mulato,Verde-Medio,Castanho-Medio,Endomorfo,Atletico,Quase-Incompativel
Masculino,Baixa,Virgem,Mulato,Castanho-Medio,Castanho-Medio,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Acima-da-Media,Capricornio,Pardo,Castanho-Escuro,Preto,Endomorfo,Magro,Quase-Compativel
Femino,Abaixo-da-Media,Virgem,Asiatico,Preto,Grisalho,Endomorfo,Bombado,Quase-Incompativel
Femino,Abaixo-da-Media,Sagitario,Asiatico,Castanho-Escuro,Castanho-Escuro,Endomorfo,Magro,Incompativel
Femino,Acima-da-Media,Leao,Caucasiano,Azul-Medio,Grisalho,Endomorfo,Bombado,Quase-Incompativel
Masculino,Acima-da-Media,Cancer,Mulato,Castanho-Escuro,Castanho-Escuro,Mesomorfo,Magro,Quase-Compativel
Masculino,Abaixo-da-Media,Gemeos,Mulato,Preto,Castanho-Claro,Ectomorfo,Magro,Incompativel
Masculino,Baixa,Libra,Caucasiano,Castanho-Claro,Castanho-Claro,Endomorfo,Raquitico,Incompativel
Femino,Abaixo-da-Media,Peixes,Afrodescendente,Castanho-Escuro,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Femino,Media,Cancer,Mulato,Verde-Medio,Grisalho,Ectomorfo,Gordo,Incompativel
Masculino,Alta,Touro,Pardo,Castanho-Medio,Castanho-Claro,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Baixa,Escorpiao,Pardo,Castanho-Claro,Preto,Ectomorfo,Atletico,Compativel
Masculino,Media,Sagitario,Mulato,Verde-Escuro,Branco,Ectomorfo,Magro,Quase-Compativel
Femino,Media,Gemeos,Afrodescendente,Verde-claro,Castanho-Claro,Endomorfo,Obeso,Incompativel
Femino,Abaixo-da-Media,Capricornio,Asiatico,Castanho-Escuro,Branco,Mesomorfo,Gordo,Quase-Incompativel
Masculino,Alta,Gemeos,Afrodescendente,Castanho-Claro,Castanho-Medio,Endomorfo,Atletico,Compativel
Femino,Acima-da-Media,Capricornio,Caucasiano,Azul-Medio,Castanho-Medio,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Baixa,Leao,Afrodescendente,Castanho-Claro,Ruivo-Medio,Mesomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Escorpiao,Asiatico,Castanho-Claro,Ruivo-Medio,Ectomorfo,Bombado,Incompativel
Masculino,Acima-da-Media,Cancer,Mulato,Castanho-Medio,Ruivo-Medio,Mesomorfo,Raquitico,Quase-Compativel
Femino,Acima-da-Media,Leao,Mulato,Verde-claro,Castanho-Medio,Endomorfo,Obeso,Quase-Incompativel
Masculino,Media,Libra,Asiatico,Castanho-Claro,Branco,Mesomorfo,Bombado,Compativel
Masculino,Media,Cancer,Caucasiano,Azul-Claro,Ruivo-Escuro,Endomorfo,Raquitico,Compativel
Femino,Alta,Gemeos,Pardo,Preto,Preto,Endomorfo,Obeso,Quase-Incompativel
Masculino,Acima-da-Media,Virgem,Afrodescendente,Castanho-Medio,Castanho-Escuro,Ectomorfo,Magro,Incompativel
Femino,Baixa,Sagitario,Caucasiano,Preto,Grisalho,Endomorfo,Magro,Incompativel
Femino,Alta,Sagitario,Caucasiano,Verde-claro,Ruivo-Medio,Endomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Leao,Caucasiano,Castanho-Escuro,Castanho-Medio,Mesomorfo,Gordo,Incompativel
Masculino,Media,Peixes,Mulato,Preto,Grisalho,Mesomorfo,Atletico,Quase-Compativel
Masculino,Baixa,Cancer,Asiatico,Castanho-Medio,Castanho-Medio,Mesomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Touro,Pardo,Verde-Medio,Ruivo-Medio,Mesomorfo,Magro,Quase-Incompativel
Masculino,Media,Gemeos,Pardo,Castanho-Escuro,Branco,Ectomorfo,Gordo,Quase-Compativel
Femino,Acima-da-Media,Aquario,Afrodescendente,Verde-Medio,Grisalho,Endomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Virgem,Afrodescendente,Castanho-Claro,Preto,Ectomorfo,Magro,Quase-Incompativel
Femino,Alta,Aquario,Mulato,Verde-Medio,Castanho-Claro,Ectomorfo,Atletico,Incompativel
Masculino,Baixa,Virgem,Asiatico,Castanho-Medio,Preto,Endomorfo,Bombado,Quase-Incompativel
Femino,Abaixo-da-Media,Sagitario,Afrodescendente,Preto,Preto,Endomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Sagitario,Mulato,Castanho-Medio,Grisalho,Ectomorfo,Obeso,Quase-Incompativel
Femino,Media,Escorpiao,Mulato,Castanho-Claro,Branco,Mesomorfo,Magro,Incompativel
Masculino,Baixa,Escorpiao,Asiatico,Castanho-Medio,Castanho-Claro,Ectomorfo,Magro,Quase-Incompativel
Femino,Media,Capricornio,Pardo,Verde-Medio,Grisalho,Mesomorfo,Atletico,Incompativel
Femino,Acima-da-Media,Sagitario,Caucasiano,Verde-claro,Preto,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Media,Sagitario,Afrodescendente,Castanho-Claro,Branco,Ectomorfo,Bombado,Compativel
Masculino,Abaixo-da-Media,Leao,Mulato,Verde-Escuro,Ruivo-Medio,Endomorfo,Raquitico,Quase-Incompativel
Femino,Acima-da-Media,Cancer,Afrodescendente,Verde-Medio,Grisalho,Endomorfo,Gordo,Incompativel
Femino,Acima-da-Media,Capricornio,Mulato,Verde-Escuro,Branco,Mesomorfo,Bombado,Quase-Compativel
Femino,Baixa,Leao,Caucasiano,Preto,Castanho-Claro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Alta,Touro,Caucasiano,Azul-Claro,Branco,Mesomorfo,Gordo,Incompativel
Masculino,Media,Aquario,Pardo,Castanho-Escuro,Castanho-Escuro,Ectomorfo,Raquitico,Quase-Compativel
Masculino,Media,Leao,Pardo,Castanho-Escuro,Grisalho,Ectomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Leao,Caucasiano,Azul-Claro,Preto,Endomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Cancer,Mulato,Castanho-Medio,Castanho-Escuro,Ectomorfo,Obeso,Incompativel
Masculino,Media,Capricornio,Caucasiano,Castanho-Escuro,Grisalho,Mesomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Cancer,Mulato,Castanho-Medio,Preto,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Baixa,Virgem,Pardo,Verde-claro,Castanho-Medio,Mesomorfo,Magro,Quase-Incompativel
Femino,Media,Aries,Caucasiano,Azul-Medio,Branco,Ectomorfo,Obeso,Quase-Incompativel
Masculino,Abaixo-da-Media,Aquario,Caucasiano,Preto,Preto,Ectomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Peixes,Caucasiano,Azul-Claro,Preto,Endomorfo,Obeso,Incompativel
Femino,Baixa,Leao,Pardo,Castanho-Medio,Preto,Ectomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Capricornio,Asiatico,Castanho-Claro,Ruivo-Medio,Mesomorfo,Bombado,Incompativel
Masculino,Media,Libra,Mulato,Verde-Medio,Castanho-Medio,Ectomorfo,Gordo,Compativel
Masculino,Media,Capricornio,Asiatico,Castanho-Medio,Preto,Mesomorfo,Magro,Quase-Compativel
Femino,Media,Capricornio,Mulato,Castanho-Escuro,Castanho-Escuro,Endomorfo,Obeso,Quase-Incompativel
Masculino,Alta,Capricornio,Mulato,Castanho-Escuro,Ruivo-Medio,Ectomorfo,Obeso,Compativel
Masculino,Baixa,Touro,Caucasiano,Preto,Ruivo-Medio,Mesomorfo,Magro,Incompativel
Masculino,Media,Gemeos,Pardo,Castanho-Escuro,Preto,Ectomorfo,Atletico,Quase-Compativel
Masculino,Acima-da-Media,Gemeos,Caucasiano,Preto,Ruivo-Medio,Ectomorfo,Atletico,Quase-Compativel
Masculino,Acima-da-Media,Cancer,Pardo,Castanho-Medio,Preto,Ectomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Leao,Mulato,Castanho-Medio,Branco,Endomorfo,Bombado,Incompativel
Masculino,Abaixo-da-Media,Peixes,Pardo,Preto,Castanho-Claro,Mesomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Escorpiao,Mulato,Castanho-Escuro,Castanho-Medio,Mesomorfo,Magro,Incompativel
Masculino,Acima-da-Media,Capricornio,Afrodescendente,Castanho-Medio,Castanho-Claro,Endomorfo,Obeso,Incompativel
Femino,Baixa,Leao,Afrodescendente,Verde-Medio,Castanho-Escuro,Endomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Gemeos,Afrodescendente,Verde-Escuro,Castanho-Claro,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Alta,Escorpiao,Afrodescendente,Verde-Escuro,Ruivo-Medio,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Media,Touro,Mulato,Verde-Medio,Preto,Mesomorfo,Gordo,Compativel
Masculino,Baixa,Touro,Mulato,Castanho-Medio,Castanho-Medio,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Acima-da-Media,Libra,Mulato,Verde-Medio,Castanho-Medio,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Abaixo-da-Media,Virgem,Pardo,Preto,Ruivo-Medio,Ectomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Cancer,Afrodescendente,Verde-claro,Ruivo-Medio,Mesomorfo,Raquitico,Incompativel
Femino,Media,Sagitario,Pardo,Verde-claro,Ruivo-Medio,Endomorfo,Gordo,Incompativel
Femino,Abaixo-da-Media,Touro,Afrodescendente,Verde-Escuro,Castanho-Medio,Mesomorfo,Bombado,Incompativel
Masculino,Alta,Aquario,Afrodescendente,Castanho-Medio,Castanho-Escuro,Endomorfo,Gordo,Quase-Compativel
Masculino,Acima-da-Media,Escorpiao,Asiatico,Castanho-Claro,Branco,Endomorfo,Magro,Compativel
Masculino,Alta,Capricornio,Asiatico,Preto,Branco,Endomorfo,Gordo,Incompativel
Femino,Baixa,Escorpiao,Caucasiano,Preto,Grisalho,Ectomorfo,Obeso,Quase-Incompativel
Femino,Alta,Virgem,Caucasiano,Azul-Medio,Preto,Ectomorfo,Atletico,Incompativel
Femino,Baixa,Leao,Mulato,Preto,Preto,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Baixa,Escorpiao,Pardo,Castanho-Claro,Ruivo-Medio,Ectomorfo,Magro,Incompativel
Masculino,Acima-da-Media,Gemeos,Afrodescendente,Castanho-Escuro,Ruivo-Medio,Ectomorfo,Magro,Compativel
Masculino,Acima-da-Media,Cancer,Pardo,Verde-Escuro,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Masculino,Alta,Escorpiao,Asiatico,Castanho-Medio,Grisalho,Mesomorfo,Atletico,Compativel
Femino,Media,Sagitario,Caucasiano,Preto,Castanho-Escuro,Endomorfo,Raquitico,Incompativel
Femino,Baixa,Virgem,Pardo,Castanho-Escuro,Castanho-Claro,Endomorfo,Atletico,Quase-Incompativel
Femino,Abaixo-da-Media,Aries,Afrodescendente,Verde-Escuro,Ruivo-Medio,Ectomorfo,Bombado,Incompativel
Masculino,Abaixo-da-Media,Libra,Afrodescendente,Verde-Medio,Castanho-Escuro,Endomorfo,Raquitico,Incompativel
Femino,Abaixo-da-Media,Cancer,Pardo,Verde-Escuro,Castanho-Medio,Ectomorfo,Atletico,Incompativel
Femino,Baixa,Escorpiao,Caucasiano,Verde-claro,Loiro-Medio,Mesomorfo,Obeso,Incompativel
Masculino,Abaixo-da-Media,Gemeos,Afrodescendente,Verde-Escuro,Branco,Endomorfo,Magro,Quase-Incompativel
Masculino,Alta,Aquario,Afrodescendente,Castanho-Medio,Grisalho,Mesomorfo,Magro,Quase-Compativel
Femino,Media,Libra,Asiatico,Castanho-Medio,Branco,Mesomorfo,Gordo,Quase-Incompativel
Femino,Baixa,Leao,Mulato,Castanho-Claro,Ruivo-Medio,Mesomorfo,Atletico,Quase-Incompativel
Femino,Alta,Aries,Pardo,Verde-Escuro,Castanho-Claro,Endomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Gemeos,Pardo,Castanho-Claro,Branco,Ectomorfo,Raquitico,Quase-Compativel
Femino,Acima-da-Media,Aquario,Caucasiano,Azul-Medio,Preto,Endomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Peixes,Afrodescendente,Preto,Branco,Endomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Escorpiao,Asiatico,Castanho-Medio,Castanho-Claro,Mesomorfo,Gordo,Incompativel
Masculino,Abaixo-da-Media,Aries,Pardo,Verde-Escuro,Castanho-Escuro,Mesomorfo,Gordo,Incompativel
Masculino,Alta,Peixes,Afrodescendente,Castanho-Medio,Branco,Ectomorfo,Raquitico,Compativel
Masculino,Abaixo-da-Media,Peixes,Caucasiano,Castanho-Medio,Preto,Ectomorfo,Magro,Incompativel
Masculino,Alta,Touro,Afrodescendente,Castanho-Medio,Castanho-Medio,Mesomorfo,Magro,Compativel
Femino,Acima-da-Media,Escorpiao,Asiatico,Castanho-Escuro,Preto,Ectomorfo,Raquitico,Incompativel
Masculino,Alta,Cancer,Pardo,Castanho-Medio,Branco,Ectomorfo,Atletico,Incompativel
Femino,Abaixo-da-Media,Aries,Caucasiano,Preto,Loiro-Escuro,Endomorfo,Atletico,Quase-Incompativel
Masculino,Media,Gemeos,Pardo,Castanho-Escuro,Castanho-Escuro,Mesomorfo,Raquitico,Quase-Compativel
Masculino,Baixa,Cancer,Afrodescendente,Castanho-Claro,Castanho-Medio,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Acima-da-Media,Escorpiao,Afrodescendente,Castanho-Medio,Castanho-Escuro,Ectomorfo,Gordo,Compativel
Masculino,Acima-da-Media,Touro,Mulato,Castanho-Claro,Castanho-Medio,Ectomorfo,Magro,Quase-Compativel
Masculino,Acima-da-Media,Sagitario,Pardo,Preto,Preto,Endomorfo,Raquitico,Compativel
Femino,Alta,Cancer,Afrodescendente,Castanho-Escuro,Ruivo-Medio,Ectomorfo,Magro,Incompativel
Femino,Media,Libra,Pardo,Preto,Ruivo-Medio,Mesomorfo,Gordo,Incompativel
Masculino,Alta,Touro,Asiatico,Castanho-Medio,Grisalho,Endomorfo,Gordo,Incompativel
Femino,Alta,Aquario,Asiatico,Castanho-Medio,Grisalho,Mesomorfo,Bombado,Quase-Incompativel
Masculino,Media,Aries,Afrodescendente,Verde-Medio,Branco,Mesomorfo,Raquitico,Quase-Compativel
Masculino,Baixa,Capricornio,Afrodescendente,Verde-Medio,Ruivo-Medio,Mesomorfo,Obeso,Incompativel
Femino,Baixa,Peixes,Pardo,Castanho-Medio,Grisalho,Endomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Leao,Pardo,Verde-claro,Castanho-Escuro,Endomorfo,Obeso,Incompativel
Femino,Media,Leao,Asiatico,Preto,Castanho-Claro,Ectomorfo,Atletico,Incompativel
Femino,Alta,Virgem,Pardo,Verde-Medio,Preto,Endomorfo,Atletico,Quase-Incompativel
Femino,Acima-da-Media,Virgem,Asiatico,Castanho-Medio,Castanho-Escuro,Mesomorfo,Obeso,Incompativel
Masculino,Baixa,Virgem,Pardo,Castanho-Medio,Castanho-Escuro,Ectomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Cancer,Afrodescendente,Verde-Escuro,Castanho-Escuro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Abaixo-da-Media,Libra,Mulato,Castanho-Claro,Preto,Ectomorfo,Raquitico,Compativel
Femino,Abaixo-da-Media,Cancer,Pardo,Castanho-Claro,Castanho-Escuro,Ectomorfo,Gordo,Incompativel
Femino,Media,Libra,Pardo,Verde-Escuro,Grisalho,Endomorfo,Raquitico,Quase-Incompativel
Masculino,Alta,Gemeos,Caucasiano,Castanho-Claro,Grisalho,Mesomorfo,Atletico,Quase-Compativel
Masculino,Baixa,Leao,Asiatico,Castanho-Claro,Ruivo-Medio,Ectomorfo,Atletico,Quase-Incompativel
Masculino,Alta,Aquario,Mulato,Castanho-Medio,Castanho-Medio,Endomorfo,Bombado,Quase-Compativel
Femino,Baixa,Peixes,Caucasiano,Verde-claro,Castanho-Medio,Endomorfo,Obeso,Quase-Incompativel
Femino,Media,Libra,Caucasiano,Castanho-Medio,Castanho-Escuro,Ectomorfo,Gordo,Quase-Incompativel
Femino,Media,Aries,Afrodescendente,Preto,Preto,Mesomorfo,Raquitico,Incompativel
Femino,Media,Leao,Caucasiano,Preto,Castanho-Escuro,Ectomorfo,Magro,Incompativel
Masculino,Media,Touro,Caucasiano,Verde-claro,Castanho-Escuro,Endomorfo,Atletico,Incompativel
Femino,Alta,Sagitario,Caucasiano,Castanho-Escuro,Loiro-Claro,Ectomorfo,Raquitico,Incompativel
Femino,Alta,Leao,Caucasiano,Azul-Escuro,Preto,Ectomorfo,Gordo,Quase-Incompativel
Masculino,Abaixo-da-Media,Libra,Asiatico,Castanho-Escuro,Branco,Endomorfo,Obeso,Quase-Incompativel
Femino,Alta,Gemeos,Pardo,Verde-Medio,Grisalho,Mesomorfo,Gordo,Incompativel
Femino,Abaixo-da-Media,Libra,Pardo,Castanho-Escuro,Castanho-Escuro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Abaixo-da-Media,Sagitario,Afrodescendente,Preto,Ruivo-Medio,Ectomorfo,Atletico,Incompativel
Masculino,Media,Aries,Asiatico,Castanho-Medio,Grisalho,Ectomorfo,Obeso,Incompativel
Femino,Abaixo-da-Media,Leao,Mulato,Castanho-Escuro,Grisalho,Ectomorfo,Atletico,Incompativel
Femino,Abaixo-da-Media,Capricornio,Pardo,Verde-Medio,Castanho-Escuro,Mesomorfo,Gordo,Incompativel
Femino,Abaixo-da-Media,Virgem,Asiatico,Castanho-Medio,Castanho-Escuro,Endomorfo,Obeso,Incompativel
Femino,Acima-da-Media,Aries,Asiatico,Preto,Castanho-Claro,Mesomorfo,Magro,Incompativel
Femino,Media,Gemeos,Mulato,Verde-Medio,Castanho-Claro,Ectomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Gemeos,Pardo,Verde-Medio,Preto,Endomorfo,Magro,Incompativel
Masculino,Media,Cancer,Asiatico,Preto,Castanho-Claro,Mesomorfo,Magro,Quase-Compativel
Femino,Alta,Libra,Afrodescendente,Verde-Medio,Grisalho,Endomorfo,Obeso,Quase-Incompativel
Masculino,Media,Peixes,Pardo,Verde-Escuro,Ruivo-Medio,Ectomorfo,Raquitico,Compativel
Masculino,Alta,Touro,Caucasiano,Azul-Medio,Branco,Mesomorfo,Raquitico,Incompativel
Femino,Abaixo-da-Media,Peixes,Afrodescendente,Preto,Branco,Ectomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Peixes,Caucasiano,Azul-Claro,Branco,Mesomorfo,Gordo,Incompativel
Masculino,Media,Touro,Pardo,Castanho-Escuro,Castanho-Medio,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Abaixo-da-Media,Libra,Pardo,Verde-Escuro,Branco,Endomorfo,Bombado,Quase-Compativel
Masculino,Acima-da-Media,Escorpiao,Asiatico,Castanho-Escuro,Castanho-Claro,Endomorfo,Bombado,Quase-Compativel
Femino,Baixa,Aries,Afrodescendente,Castanho-Claro,Ruivo-Medio,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Alta,Touro,Pardo,Castanho-Claro,Preto,Endomorfo,Raquitico,Quase-Incompativel
Femino,Media,Leao,Caucasiano,Castanho-Medio,Castanho-Escuro,Endomorfo,Gordo,Quase-Incompativel
Masculino,Media,Aquario,Caucasiano,Verde-claro,Castanho-Claro,Mesomorfo,Magro,Quase-Compativel
Masculino,Media,Leao,Asiatico,Preto,Branco,Endomorfo,Obeso,Incompativel
Femino,Media,Cancer,Caucasiano,Castanho-Claro,Castanho-Escuro,Endomorfo,Raquitico,Incompativel
Femino,Media,Libra,Caucasiano,Azul-Escuro,Loiro-Escuro,Endomorfo,Obeso,Incompativel
Masculino,Acima-da-Media,Aries,Mulato,Preto,Castanho-Medio,Endomorfo,Raquitico,Quase-Incompativel
Femino,Media,Libra,Afrodescendente,Verde-Escuro,Preto,Endomorfo,Bombado,Quase-Incompativel
Femino,Media,Peixes,Pardo,Verde-Escuro,Grisalho,Ectomorfo,Raquitico,Incompativel
Femino,Acima-da-Media,Peixes,Pardo,Castanho-Claro,Preto,Endomorfo,Gordo,Quase-Incompativel
Femino,Baixa,Leao,Mulato,Verde-claro,Ruivo-Medio,Mesomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Cancer,Asiatico,Castanho-Claro,Ruivo-Medio,Ectomorfo,Raquitico,Incompativel
Masculino,Abaixo-da-Media,Aries,Pardo,Verde-Escuro,Castanho-Claro,Mesomorfo,Bombado,Incompativel
Femino,Baixa,Peixes,Caucasiano,Verde-Escuro,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Masculino,Baixa,Sagitario,Pardo,Verde-claro,Castanho-Claro,Endomorfo,Raquitico,Incompativel
Masculino,Acima-da-Media,Sagitario,Pardo,Castanho-Claro,Castanho-Medio,Mesomorfo,Bombado,Incompativel
Femino,Baixa,Escorpiao,Caucasiano,Castanho-Medio,Branco,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Media,Peixes,Afrodescendente,Verde-Escuro,Ruivo-Medio,Ectomorfo,Raquitico,Compativel
Femino,Baixa,Aries,Mulato,Castanho-Escuro,Castanho-Medio,Ectomorfo,Magro,Quase-Incompativel
Femino,Media,Touro,Pardo,Verde-claro,Castanho-Escuro,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Media,Aries,Asiatico,Castanho-Claro,Ruivo-Medio,Mesomorfo,Obeso,Quase-Compativel
Femino,Acima-da-Media,Escorpiao,Asiatico,Castanho-Claro,Castanho-Claro,Mesomorfo,Atletico,Incompativel
Femino,Baixa,Virgem,Afrodescendente,Castanho-Medio,Castanho-Claro,Mesomorfo,Raquitico,Incompativel
Femino,Baixa,Capricornio,Caucasiano,Verde-Medio,Loiro-Escuro,Endomorfo,Magro,Incompativel
Femino,Abaixo-da-Media,Libra,Caucasiano,Castanho-Claro,Loiro-Escuro,Endomorfo,Magro,Quase-Incompativel
Femino,Acima-da-Media,Sagitario,Pardo,Preto,Preto,Endomorfo,Atletico,Quase-Incompativel
Masculino,Alta,Gemeos,Afrodescendente,Verde-Medio,Ruivo-Medio,Mesomorfo,Gordo,Compativel
Masculino,Media,Touro,Mulato,Verde-Escuro,Ruivo-Medio,Mesomorfo,Magro,Compativel
Femino,Acima-da-Media,Aquario,Caucasiano,Azul-Claro,Branco,Endomorfo,Magro,Incompativel
Femino,Baixa,Aquario,Pardo,Castanho-Escuro,Ruivo-Medio,Endomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Virgem,Mulato,Castanho-Escuro,Preto,Endomorfo,Atletico,Incompativel
Masculino,Abaixo-da-Media,Escorpiao,Afrodescendente,Verde-Escuro,Castanho-Medio,Ectomorfo,Gordo,Compativel
Masculino,Abaixo-da-Media,Libra,Caucasiano,Verde-Escuro,Loiro-Medio,Endomorfo,Gordo,Quase-Incompativel
Masculino,Alta,Sagitario,Afrodescendente,Verde-Escuro,Branco,Mesomorfo,Obeso,Compativel
Masculino,Baixa,Aquario,Afrodescendente,Verde-claro,Preto,Ectomorfo,Obeso,Incompativel
Femino,Media,Escorpiao,Mulato,Castanho-Claro,Grisalho,Mesomorfo,Bombado,Quase-Incompativel
